t_s,muestra,escenario,modo_decision,pose_fuente,mapa_csv,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion
0.704,11,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.9719,18,1,68.098,66.564,69.68,65.622,67.331,67.637,68.574,0.16916,3.72154,1.40044,1.40044,0.002832,0.04425,0.0,-1.7,-1.6719,1.5708,68.574,2.195,2.195,SEGUIR_RUTA
0.768,12,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.96909,18,1,68.155,73.454,60.339,66.996,70.805,68.593,69.249,0.17049,3.75068,1.54488,1.54488,0.002961,0.04627,0.0,-1.7,-1.66909,1.5708,69.249,2.195,2.195,SEGUIR_RUTA
0.832,13,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.96628,18,1,66.619,68.489,62.182,72.358,67.554,67.734,69.24,0.1714,3.77071,1.68304,1.68304,0.002832,0.04425,0.0,-1.7,-1.66628,1.5708,69.24,2.195,2.195,SEGUIR_RUTA
0.896,14,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.96347,18,1,69.809,69.763,66.024,70.967,69.786,67.798,69.615,0.17202,3.78446,1.8212,1.8212,0.002832,0.04425,0.0,-1.7,-1.66347,1.5708,69.615,2.195,2.195,SEGUIR_RUTA
0.96,15,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.96066,18,1,67.51,65.362,69.295,68.284,66.436,68.382,69.361,0.17245,3.79387,1.96564,1.96564,0.002961,0.04627,0.0,-1.7,-1.66066,1.5708,69.361,2.195,2.195,SEGUIR_RUTA
1.024,16,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.95785,18,1,72.056,63.584,67.125,62.728,67.82,68.48,69.376,0.17274,3.80032,2.1038,2.1038,0.002832,0.04425,0.0,-1.7,-1.65785,1.5708,69.376,2.195,2.195,SEGUIR_RUTA
1.088,17,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.95504,18,1,61.21,67.347,69.334,69.812,64.278,67.175,68.776,0.17294,3.80473,2.24196,2.24196,0.002832,0.04425,0.0,-1.7,-1.65504,1.5708,68.776,2.195,2.195,SEGUIR_RUTA
1.152,18,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.95223,18,1,62.1,67.006,63.979,69.308,64.553,66.575,68.339,0.17308,3.80775,2.3864,2.3864,0.002961,0.04627,0.0,-1.7,-1.65223,1.5708,68.339,2.195,2.195,SEGUIR_RUTA
1.216,19,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.94943,18,1,67.686,64.656,67.936,66.03,66.171,65.852,68.244,0.17317,3.80981,2.52456,2.52456,0.002832,0.04425,0.0,-1.7,-1.64943,1.5708,68.244,2.195,2.195,SEGUIR_RUTA
1.28,20,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.94662,18,1,63.675,70.418,65.771,69.959,67.046,65.974,68.318,0.17324,3.81122,2.66272,2.66272,0.002832,0.04425,0.0,-1.7,-1.64662,1.5708,68.318,2.195,2.195,SEGUIR_RUTA
1.344,21,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.94381,18,1,67.986,65.157,62.879,57.993,66.572,65.724,68.309,0.17328,3.81218,2.80716,2.80716,0.002961,0.04627,0.0,-1.7,-1.64381,1.5708,68.309,2.195,2.195,SEGUIR_RUTA
1.408,22,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.941,18,1,67.522,68.806,68.002,66.481,68.164,66.501,68.565,0.17331,3.81284,2.94532,2.94532,0.002832,0.04425,0.0,-1.7,-1.641,1.5708,68.565,2.195,2.195,SEGUIR_RUTA
1.472,23,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.93819,18,1,63.595,71.372,62.485,70.073,67.483,67.087,68.658,0.17333,3.81329,3.08348,3.08348,0.002832,0.04425,0.0,-1.7,-1.63819,1.5708,68.658,2.195,2.195,SEGUIR_RUTA
1.536,24,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.93538,18,1,70.303,59.78,72.245,63.788,65.041,66.861,68.325,0.17335,3.8136,3.22792,3.22792,0.002961,0.04627,0.0,-1.7,-1.63538,1.5708,68.325,2.195,2.195,SEGUIR_RUTA
1.6,25,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.93257,18,1,61.14,67.007,66.468,64.542,64.073,66.267,67.869,0.17335,3.81381,3.36608,3.36608,0.002832,0.04425,0.0,-1.7,-1.63257,1.5708,67.869,2.195,2.195,SEGUIR_RUTA
1.664,26,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.92976,18,1,61.605,71.001,70.115,69.849,66.303,66.213,67.878,0.17336,3.81395,3.50424,3.50424,0.002832,0.04425,0.0,-1.7,-1.62976,1.5708,67.878,2.195,2.195,SEGUIR_RUTA
1.728,27,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.92695,18,1,71.002,64.194,69.049,68.786,67.598,66.1,68.124,0.17337,3.81405,3.64868,3.64868,0.002961,0.04627,0.0,-1.7,-1.62695,1.5708,68.124,2.195,2.195,SEGUIR_RUTA
1.792,28,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.92414,18,1,66.049,61.029,64.085,64.002,63.539,65.311,67.61,0.17337,3.81412,3.78684,3.78684,0.002832,0.04425,0.0,-1.7,-1.62414,1.5708,67.61,2.195,2.195,SEGUIR_RUTA
1.856,29,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.92133,18,1,68.194,77.661,64.706,69.33,72.928,66.888,68.813,0.17337,3.81416,3.925,3.925,0.002832,0.04425,0.0,-1.7,-1.62133,1.5708,68.813,2.195,2.195,SEGUIR_RUTA
1.92,30,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.91852,18,1,67.39,71.83,68.031,75.06,69.61,67.995,69.245,0.17337,3.81419,4.06944,4.06944,0.002961,0.04627,0.0,-1.7,-1.61852,1.5708,69.245,2.195,2.195,SEGUIR_RUTA
1.984,31,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.91571,18,1,70.059,67.687,68.106,65.849,68.873,68.51,69.461,0.17337,3.81422,4.2076,4.2076,0.002832,0.04425,0.0,-1.7,-1.61571,1.5708,69.461,2.195,2.195,SEGUIR_RUTA
2.048,32,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.9129,18,1,68.266,71.62,64.98,60.444,69.943,68.978,69.826,0.17337,3.81423,4.34576,4.34576,0.002832,0.04425,0.0,-1.7,-1.6129,1.5708,69.826,2.195,2.195,SEGUIR_RUTA
2.112,33,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.91009,18,1,61.083,62.704,68.835,70.533,61.894,68.649,68.744,0.17337,3.81424,4.4902,4.4902,0.002961,0.04627,0.0,-1.7,-1.61009,1.5708,68.744,2.195,2.195,SEGUIR_RUTA
2.176,34,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.90728,18,1,67.843,70.896,66.535,65.147,69.37,67.938,69.133,0.17337,3.81425,4.62836,4.62836,0.002832,0.04425,0.0,-1.7,-1.60728,1.5708,69.133,2.195,2.195,SEGUIR_RUTA
2.24,35,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.90447,18,1,66.705,68.107,68.457,63.887,67.406,67.497,69.115,0.17338,3.81425,4.76652,4.76652,0.002832,0.04425,0.0,-1.7,-1.60447,1.5708,69.115,2.195,2.195,SEGUIR_RUTA
2.304,36,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.90166,18,1,63.93,72.795,65.589,57.557,68.363,67.395,69.278,0.17338,3.81425,4.91096,4.91096,0.002961,0.04627,0.0,-1.7,-1.60166,1.5708,69.278,2.195,2.195,SEGUIR_RUTA
2.368,37,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.89885,17,1,68.884,62.977,59.918,61.936,65.93,66.592,68.979,0.17338,3.81426,5.04912,5.04912,0.002832,0.04425,0.0,-1.7,-1.59885,1.5708,68.979,2.195,2.195,SEGUIR_RUTA
2.432,38,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.89604,17,1,64.865,68.418,73.338,62.838,66.641,67.542,68.854,0.17338,3.81426,5.18728,5.18728,0.002832,0.04425,0.0,-1.7,-1.59604,1.5708,68.854,2.195,2.195,SEGUIR_RUTA
2.496,39,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.89323,17,1,69.434,67.714,62.059,75.589,68.574,67.383,69.1,0.17338,3.81426,5.33172,5.33172,0.002961,0.04627,0.0,-1.7,-1.59323,1.5708,69.1,2.195,2.195,SEGUIR_RUTA
2.56,40,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.89042,17,1,67.131,67.768,64.698,62.995,67.45,67.392,69.094,0.17338,3.81426,5.46988,5.46988,0.002832,0.04425,0.0,-1.7,-1.59042,1.5708,69.094,2.195,2.195,SEGUIR_RUTA
2.624,41,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.88761,17,1,60.622,61.118,59.569,76.039,60.87,65.893,67.949,0.17338,3.81426,5.60804,5.60804,0.002832,0.04425,0.0,-1.7,-1.58761,1.5708,67.949,2.195,2.195,SEGUIR_RUTA
2.688,42,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.8848,17,1,64.772,66.512,69.661,64.483,65.642,65.835,67.843,0.17338,3.81426,5.75248,5.75248,0.002961,0.04627,0.0,-1.7,-1.5848,1.5708,67.843,2.195,2.195,SEGUIR_RUTA
2.752,43,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.88199,17,1,70.291,68.58,69.933,69.736,69.435,66.394,68.4,0.17338,3.81426,5.89064,5.89064,0.002832,0.04425,0.0,-1.7,-1.58199,1.5708,68.4,2.195,2.195,SEGUIR_RUTA
2.816,44,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.87918,17,1,65.151,70.821,66.789,69.94,67.986,66.276,68.609,0.17338,3.81426,6.0288,6.0288,0.002832,0.04425,0.0,-1.7,-1.57918,1.5708,68.609,2.195,2.195,SEGUIR_RUTA
2.88,45,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.87637,17,1,68.345,67.052,58.754,56.09,67.699,66.326,68.745,0.17338,3.81426,6.17324,6.17324,0.002961,0.04627,0.0,-1.7,-1.57637,1.5708,68.745,2.195,2.195,SEGUIR_RUTA
2.944,46,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.87356,17,1,68.634,66.734,67.799,66.708,67.684,67.689,68.842,0.17338,3.81426,6.3114,6.3114,0.002832,0.04425,0.0,-1.7,-1.57356,1.5708,68.842,2.195,2.195,SEGUIR_RUTA
3.008,47,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.87075,17,1,65.137,64.694,67.189,66.591,64.915,67.544,68.442,0.17338,3.81426,6.44956,6.44956,0.002832,0.04425,0.0,-1.7,-1.57075,1.5708,68.442,2.195,2.195,SEGUIR_RUTA
3.072,48,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.86794,17,1,62.49,66.947,69.412,63.9,64.718,66.6,68.09,0.17338,3.81426,6.594,6.594,0.002961,0.04627,0.0,-1.7,-1.56794,1.5708,68.09,2.195,2.195,SEGUIR_RUTA
3.136,49,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.86513,17,1,65.994,70.223,64.689,68.81,68.109,66.625,68.374,0.17338,3.81426,6.73216,6.73216,0.002832,0.04425,0.0,-1.7,-1.56513,1.5708,68.374,2.195,2.195,SEGUIR_RUTA
3.2,50,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.86232,17,1,67.61,66.006,76.029,64.033,66.808,66.447,68.384,0.17338,3.81426,6.87032,6.87032,0.002832,0.04425,0.0,-1.7,-1.56232,1.5708,68.384,2.195,2.195,SEGUIR_RUTA
3.264,51,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.85951,17,1,71.374,65.079,64.842,69.04,68.226,66.555,68.65,0.17338,3.81426,7.01476,7.01476,0.002961,0.04627,0.0,-1.7,-1.55951,1.5708,68.65,2.195,2.195,SEGUIR_RUTA
3.328,52,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.8567,17,1,61.154,63.082,67.078,71.641,62.118,65.996,67.799,0.17338,3.81426,7.15292,7.15292,0.002832,0.04425,0.0,-1.7,-1.5567,1.5708,67.799,2.195,2.195,SEGUIR_RUTA
3.392,53,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.85389,17,1,70.206,67.109,61.745,70.656,68.658,66.784,68.228,0.17338,3.81426,7.29108,7.29108,0.002832,0.04425,0.0,-1.7,-1.55389,1.5708,68.228,2.195,2.195,SEGUIR_RUTA
3.456,54,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.85108,17,1,69.137,71.515,67.889,68.118,70.326,67.227,68.886,0.17338,3.81426,7.43552,7.43552,0.002961,0.04627,0.0,-1.7,-1.55108,1.5708,68.886,2.195,2.195,SEGUIR_RUTA
3.52,55,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.84827,17,1,60.905,67.036,64.31,63.224,63.97,66.66,68.315,0.17338,3.81426,7.57368,7.57368,0.002832,0.04425,0.0,-1.7,-1.54827,1.5708,68.315,2.195,2.195,SEGUIR_RUTA
3.584,56,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.84547,17,1,72.453,62.885,69.885,67.113,67.669,66.548,68.484,0.17338,3.81426,7.71184,7.71184,0.002832,0.04425,0.0,-1.7,-1.54547,1.5708,68.484,2.195,2.195,SEGUIR_RUTA
3.648,57,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.84266,17,1,68.736,65.573,63.955,66.324,67.154,67.555,68.547,0.17338,3.81426,7.85628,7.85628,0.002961,0.04627,0.0,-1.7,-1.54266,1.5708,68.547,2.195,2.195,SEGUIR_RUTA
3.712,58,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.83985,17,1,60.291,66.631,66.925,66.318,63.461,66.516,67.946,0.17338,3.81426,7.99444,7.99444,0.002832,0.04425,0.0,-1.7,-1.53985,1.5708,67.946,2.195,2.195,SEGUIR_RUTA
3.776,59,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.83704,17,1,75.428,71.961,62.294,72.419,73.695,67.19,69.224,0.17338,3.81426,8.1326,8.1326,0.002832,0.04425,0.0,-1.7,-1.53704,1.5708,69.224,2.195,2.195,SEGUIR_RUTA
3.84,60,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.83423,17,1,60.269,71.337,68.205,65.988,65.803,67.556,68.924,0.17338,3.81426,8.27704,8.27704,0.002961,0.04627,0.0,-1.7,-1.53423,1.5708,68.924,2.195,2.195,SEGUIR_RUTA
3.904,61,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.83142,17,1,61.886,74.617,66.738,67.773,68.252,67.673,69.089,0.17338,3.81426,8.4152,8.4152,0.002832,0.04425,0.0,-1.7,-1.53142,1.5708,69.089,2.195,2.195,SEGUIR_RUTA
3.968,62,maze_complex,kalman,supervisor,maze_complex_grid.csv,35,7,1,0.82861,17,1,70.766,72.236,66.753,72.271,71.501,68.542,69.788,0.17338,3.81426,8.55336,8.55336,0.002832,0.04425,0.0,-1.7,-1.52861,1.5708,69.788,2.195,2.195,SEGUIR_RUTA
